SLUG,FINANCE_ID,LOCATION_ID,LOCATION_NAME,BUSINESS_SEGMENT_BY_HIERARCHY_ACTIVE,BUSINESS_SEGMENT_BY_HIERARCHY_TOTAL,CORE_INDUSTRY,CORE_SUB_INDUSTRY,SPECIALTY,IS_PARENT_ACCOUNT,IS_SATELLITE,LOCATION_TYPE,BILLING_START_DATE,STARTING_MRR,LIFETIME_VALUE,FIRST_MRR_MONTH,PRACTICE_MANAGEMENT_SOFTWARE,INTEGRATIONS,ONBOARDING_HANDOFF_DATE,STARTING_BUNDLE,END_BUNDLE,CHURN_OR_RETAIN,CHURN_MONTH,LIFETIME_MONTHS,WEEK_1_CASES,WEEK_2_CASES,WEEK_3_CASES,WEEK_4_CASES,WEEK_5_CASES,WEEK_6_CASES,WEEK_7_CASES,WEEK_8_CASES,WEEK_9_CASES,WEEK_10_CASES,WEEK_11_CASES,WEEK_12_CASES,REASON_BILLING,REASON_PHONE_SYSTEM,REASON_DATA_SYNC,FIRST_USAGE_REPORT_MONTH,FIRST_INBOUND_SMS_COUNT,FIRST_OUTBOUND_SMS_COUNT,FIRST_INBOUND_CALL_COUNT,FIRST_OUTBOUND_CALL_COUNT,FIRST_MISSED_CALL_SMS_COUNT,FIRST_MISSED_TEXT_SMS_COUNT,FIRST_AUTOMATED_SMS_COUNT,FIRST_APPOINTMENT_REMINDERS_ACCESS,FIRST_MISSED_CALL_TEXT,FIRST_MISSED_TEXT_TEXT,SWAT_CASE_ID,SWAT_CASE_STATUS,SWAT_CASE_CREATED_DATE,SWAT_CANCEL_SUMMARY,SWAT_CANCELLATION_REASON,SWAT_CANCELLATION_SUBREASON,reason_segment
s00660805,660805.0,edad10cc-165d-422a-963b-3e17dcd2b5ec,Sun Endodontics,Single,Single,Dental,Dental,Dental,False,False,,2025-05-22,990.22,1980.44000,2025-05-31,opendental,opendental,2025-05-23,WeavePlus - Ultimate,WeavePlus - Ultimate,Churn,2025-07-31,2.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-01,5.0,20.0,51.0,33.0,9.0,0.0,9.0,True,True,True,500Ps00000mswmdIAA,Closed Cancelled,2025-06-30,Spoke with Bianca- Confirmed the office enjoys Dental Intels Forms better and works better with patient interactions. They are able to review a patient treatment plan and automatically writes back in the kiosk mode to their patient management system and Weave requires them to create a PDF and upload. They are interested currently in staying phones only with Weave but the price is more than likely too high as they are being offered phones only at $99 with another provider. Offered a 30 percent discount as an attempt to save customer. Declined.,Desired Features,Desired Features,2
s00517743,517743.0,2e1105c5-f2b1-4507-91fa-21189e3c2667,Nicholas S St George DDS,Single,Single,Dental,Dental,Dental,False,False,,2024-06-26,682.84,1365.68000,2024-06-30,Eaglesoft 18,Eaglesoft 18,,WeavePlus - Elite,WeavePlus - Elite,Churn,2024-08-31,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2024-06-01,0.0,1.0,2.0,2.0,1.0,0.0,1.0,True,True,True,500Ps00000EbY2hIAF,Closed Cancelled,2024-07-15,"Office demanding full refund. They ported all but their main number on port day, and were convinced that their system was jsut having lots of issues, but didn't want to port the last number until they know they'd be fixed. But the issues they were seeing was just the fact that their main number wasn't ported. Tried to walk office through their issues and how they would be resolved by porting, but office very quickly became uninterested and requested to port away and cancel. AE and OB both made many attempts to save but were unable to.",,,3
s00439762,439762.0,5020a7d0-84d9-41d6-b3b8-796d85e80820,Waterfront Dental,Single,Single,Dental,Dental,,False,False,,,1079.92,2159.84000,2025-02-28,opendental,opendental,,WeavePlus - Elite,WeavePlus - Elite,Churn,2025-04-30,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-02-01,268.0,571.0,728.0,87.0,110.0,0.0,260.0,True,True,True,500Ps00000cFM2OIAW,Closed Cancelled,2025-03-26,"The office felt that the things they were shown on the demo did not work the same for her. The ae tried to save it but by then, regardless of the info she gave us on what was not working, they didn't want to troubleshoot it.",,,3
s00588005,588005.0,cda5bcea-b9ef-442b-b083-59fad1df20c4,Peggy Richardson DDS MS,Single,Single,Dental,Dental,Dental,False,False,,2024-03-19,556.82,1113.64000,2024-03-31,,,2024-03-22,WeavePlus - Pro,WeavePlus - Pro,Churn,2024-05-31,2.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2024-03-01,45.0,147.0,92.0,84.0,48.0,0.0,118.0,True,True,True,500Ps00000AFJ6DIAX,Closed Cancelled,2024-04-22,"Office is moving back to Comcast for a basic communication package and no software providers since they had negative experiences with every team they interacted with at Weave.  Sales mentioning the phones are free and theirs, onboarding not providing adequate training resources, and support not resolving voicemail and messaging issues and having poor follow up.",Service,Support,2
s00105707,105707.0,3ccbffa4-cd89-40c4-ba69-72654b45f602,Palm Coast Family Dentistry,Single,Single,Dental,Dental,Dental,False,False,,2025-05-09,644.47,1288.94000,2025-05-31,Denticon,Denticon,,WeavePlus - Elite,WeavePlus - Elite,Churn,2025-07-31,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-01,20.0,65.0,471.0,409.0,0.0,0.0,0.0,True,True,True,500Ps00000jXVHhIAO,Closed Cancelled,2025-06-02,"Office has a contract with Adit, AE said we could not match it.",,,2
s00511760,511760.0,ba96c48b-d981-4607-9d46-d2adde06bd21,Eli Orthodontics,Single,Single,Dental,Dental,Dental,False,False,,2024-03-26,644.47,1933.41000,2024-03-31,dolphin,dolphin,2024-04-09,WeavePlus - Elite,WeavePlus - Elite,Churn,2024-06-30,3.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2024-04-01,2.0,433.0,494.0,251.0,0.0,0.0,421.0,True,True,True,500Ps00000BMp2LIAT,Closed Cancelled,2024-05-15,"Office is moving full platform to Sesame and Cox due to a negative onboarding experience, lack of thorough training on our product, and dropped calls due to insufficient internet speeds.",Service,Onboarding,3
s00098025,98025.0,c0c13a49-1f75-4a7d-b570-678e5f5b4d46,Triad Pediatric Dentistry-Pediatric,Enterprise,Enterprise,Dental,Dental,Pediatric Dentistry,False,False,,2025-02-28,432.82,1731.28000,2025-02-28,opendentallocal,opendentallocal,2025-03-24,WeavePlus - Pro,WeavePlus - Pro,Churn,2025-06-30,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,39.0,289.0,701.0,375.0,8.0,0.0,199.0,True,True,True,500Ps00000gcXlxIAE,Closed Cancelled,2025-05-07,They previously used Modento and prefer the ease of use and ability to sync with their email. Already using Modento again and are in process of setting up Mango phones,Desired Features,Desired Features,1
s00610253,610253.0,0e94841d-9560-4293-b914-68d31fe6d0bf,Carousel Eyecare,Single,Single,Optometry,Optometry,Optometry,False,False,,2024-06-19,516.97,3101.82000,2024-06-30,,,2024-07-12,WeavePlus Software Only - Elite,WeavePlus Software Only - Elite,Churn,2024-12-31,6.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-01,0.0,2.0,2.0,0.0,0.0,0.0,0.0,True,False,False,500Ps00000MR4fdIAD,Closed Cancelled,2024-11-13,Caroline explained that they have had integration issues where confirmations to Crystal are not writing back and the sync time is way over the expected 15-20 mins.,Product,Integration Issues,1
s00087354,87354.0,b654f183-2b3e-47f6-b390-721261ddd43e,Infinity Smile Center,Single,Single,Dental,Dental,Dental,False,False,,2022-01-27,644.47,644.47000,2024-08-31,Eaglesoft 18,Eaglesoft 18,,WeavePlus - Elite,WeavePlus - Elite,Churn,2024-09-30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,500Ps00000G0XVvIAN,Closed Cancelled,2024-08-09,Office said that the Owner want to opt out/ Cancel for now.. Owner wanted to shop around to see if they can find something cheaper that can be be within their budget. AE was unable to resolve.,,,2
s00672080,672080.0,3303d0da-1156-4178-a432-94828fe22499,Brunswick internal medicine group,Single,Single,Medical,Med-Rehab,Primary Care,False,False,,,707.79,2831.16000,2025-06-30,eclinicalworks,eclinicalworks,,WeaveCore - Ultimate,WeaveCore - Ultimate,Churn,2025-10-09,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,500Ps00000upUDVIA2,Closed Cancelled,2025-09-10,"Dr Kainth would like to cancel. In short, with the Contact Sync add-on he doesn't have access to the V3 scheduler which was one of the last features that he was going to find use for. He has a pretty complicated setup with a bunch of different client scheduling sources and I convinced him that using the V3 schedule would be a good way to put all of that into one place and also have the advantage of auto-messages. But that isn't possible with the contact sync add on.",,,1
s00550342,550342.0,00246de6-6d9a-4a7a-82eb-43adad4a2df9,Niiidental Studio,Single,Single,Dental,Dental,Dental,False,False,,2024-06-21,501.92,1003.84000,2024-06-30,,,2024-07-02,WeavePlus - Pro,WeavePlus - Pro,Churn,2024-08-31,2.0,1.0,3.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-06-01,1.0,0.0,36.0,28.0,0.0,0.0,0.0,True,True,True,500Ps00000FGVdZIAX,Closed Cancelled,2024-07-26,"They have a contract with Greybar until 2028. They need to Let go of weave because they are paying for too many services.

SW only integrated, send back phones",Other,Under Contract,3
s00517473,517473.0,a37aec1f-956c-4ec6-b46b-623e3f651fb2,Morton Ranch Dental,Single,Single,Dental,Dental,Dental,False,False,,2025-02-20,607.02,3035.10000,2025-02-28,dentrixg5,dentrixg5,2025-03-21,WeavePlus - Elite,WeavePlus - Elite,Churn,2025-07-31,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-02-01,17.0,2.0,146.0,152.0,0.0,0.0,0.0,True,True,True,500Ps00000mVJCQIA4,Closed Cancelled,2025-06-26,the office has used dental intel before weave and they like the patient interface with them better. they are not interested in phones only,Desired Features,Desired Features,2
s00181675,181675.0,3b5a672e-d95a-4ec1-9ef4-be7b25b2f819,Eyecare Center Of DuPage,Single,Single,Optometry,Optometry,Optometry,False,False,,,644.47,1933.41000,2024-09-30,,,2024-07-08,WeavePlus - Elite,WeavePlus - Elite,Churn,2024-12-31,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-07-01,89.0,242.0,240.0,57.0,0.0,0.0,170.0,True,True,True,500Ps00000NwyJXIAZ,Closed Cancelled,2024-11-26,"Office is moving to Aloha (formerly Review Wave and PracticePal) along with Mango full platform due to lower pricing.  They also felt like they did not get all the value from their bundle since they did not use some of the features.  They mentioned if we offered more features separately, it would be a better offer.",Pricing,Lower Price,2
s00088493,88493.0,eb3f938a-8429-4680-a427-7c5e58681896,Alamo Animal Clinic,Single,Single,Veterinary,Veterinary,Vet Clinic,False,False,,2024-03-08,336.84,673.68000,2024-03-31,vtechplatinum,vtechplatinum,,WeavePlus - Essentials,WeavePlus - Essentials,Churn,2024-06-30,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-03-01,1.0,3.0,0.0,0.0,0.0,1.0,1.0,True,False,True,500Ps00000BGAukIAH,Closed Cancelled,2024-05-13,"Office has having a difficult time porting their numbers due to a series of rejections regarding a failing PIN. After several attempts to resolve, office asked to stop attempting to port and cnacel with Weave altogether. AE and OB both made several attempts to save but office was unwilling to stay.",,,2
s00374213,374213.0,91c97317-95f4-4b5a-bc0b-0b2c3729928c,GATES COUNTY ANIMAL CLINIC,Single,Single,Veterinary,Veterinary,Vet Clinic,False,False,,2024-09-25,770.82,3854.10000,2024-09-30,,,2024-10-29,WeavePlus - Elite,WeavePlus - Elite,Churn,2025-02-28,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-09-01,16.0,19.0,43.0,18.0,0.0,2.0,3.0,True,True,True,500Ps00000SSLaxIAH,Closed Cancelled,2025-01-06,"Spoke with Rue. Confirmed they are wanting to leave due to issues with integration problems with Avimark and failed support and onboarding assistance with integration and phone audio issues. Offered to have Dillan deep dive their issues, but declined as they are going to Petdesk for Phones and Software. Offered a 30 percent discount and phones only option starting at $149.",Service,Non-Responsive/Difficult to Contact,3
s00665746,665746.0,2e273756-fd52-4967-b52d-93c7ad3bb11c,Sbenati Dentistry,Single,Single,Dental,Dental,,False,False,,,518.00,2103.29960,2025-01-31,,,2025-01-28,WeavePlus - Elite,WeavePlus - Elite,Churn,2025-05-31,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-01-01,40.0,115.0,80.0,255.0,0.0,0.0,31.0,True,True,True,500Ps00000fPibVIAS,Closed Cancelled,2025-04-25,Office is moving to Mango for communication and adding software features with their PMS Curve.  They had a negative experience through onboarding and have been expecting a refund that has not arrived.,Customer Experience,Onboarding,2
s00480641,480641.0,b1a2632b-3ffd-42e7-9e57-87123fa0407f,Hearing Advantage - Greenbay,Single,Multi,Medical,Med-Rehab,Audiology,False,False,,2025-03-03,503.29,2013.16000,2025-03-31,sycle,sycle,2025-04-09,WeavePlus - Pro,WeavePlus - Pro,Churn,2025-07-31,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,2025-03-01,41.0,92.0,100.0,563.0,25.0,0.0,25.0,True,True,True,500Ps00000ky7ybIAA,Closed Cancelled,2025-06-13,"Jesse was very upset that he is on a 1 year contract and stated that he has written proof from onboarding that he is only needing to give a 30 day notice. I let him know that for the accounts that are not on contract that is true but for the ones that are on contract that is not the case as they did agree to a one year agreement.
He is wanting proof with the wording ""one year term"" otherwise his attorney can ""chew this up and spit it out""
I offered to review their current bundle to get them on a better bundle to fit their needs and be more competitive price wise to the competitor he mentioned, Nextiva.
Reaching out to legal to get some answers on contracts.

Update: I was able to provide Jesse info on the agreement that he signed. He is still looking at leaving Weave. I mentioned that we will offer a one time exception in this case.",Value,Cost,3
s00624905,624905.0,97b22242-60c5-4b46-b443-02d81ed6674d,Midnight Sun Smiles LLC,Single,Single,Dental,Dental,Dental,False,False,,2024-12-30,620.82,1862.46000,2024-12-31,Eaglesoft 18,Eaglesoft 18,,Patterson Bundle,Patterson Bundle,Churn,2025-03-31,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-01-01,237.0,756.0,395.0,294.0,102.0,12.0,679.0,True,True,True,500Ps00000VYu2mIAD,Closed Cancelled,2025-01-28,"Office wanted chart notes from the PMS to copy over to the mobile app. They were under the impression this was discussed as a feature when they were sold on Weave. The AE set the proper expectations and tried to save but the office was set on that feature that we don't currently have. AE said to proceed with cancelling, office is billing so we will cancel out in 30 days.",Desired Features/Functionality,Desired Features,3
s00664212,664212.0,d5beb047-e5c0-47e0-a1d9-27b8b122ab8e,Ophthalmology Associates PSC,Single,Single,Optometry,Optometry,Ophthalmology,False,False,,,1048.76,3146.28000,2025-04-30,Compulink Opto,Compulink Opto,2025-04-28,WeavePlus - Ultimate,WeavePlus - Ultimate,Churn,2025-07-31,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-04-01,53.0,11.0,2081.0,1431.0,0.0,0.0,0.0,True,True,True,500Ps00000h0pbGIAQ,Closed Cancelled,2025-05-12,Office Spoke with Tyler about getting some work arounds to their issues. They were told that they couldn't get a resolution to their problems.,Desired Features,Desired Features,1
s00096301,96301.0,2a36350f-6e59-47a5-af45-c5ea63594936,Longmont Dental Associates,Single,Single,Dental,Dental,Dental,False,False,,2025-05-09,681.92,1363.84000,2025-05-31,opendental,opendental,2025-05-15,WeavePlus - Elite,WeavePlus - Elite,Churn,2025-07-31,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-01,388.0,1701.0,466.0,138.0,75.0,0.0,1498.0,True,True,True,500Ps00000mHkhEIAS,Closed Cancelled,2025-06-25,"Office is canceling as they're going to use their Open Dental E-services. They don't like having to have two screens open with Open Dental and Weave. Open Dental has texting E-Services for only $165 additional/month. older community as well, so they didn't see a difference with the email marketing campaigns. 
Wanting to go local for phones with nextlight. Also internet provider. Like that they get in person support and It's cheaper.
We discussed the PSO option. He liked that we had it, but still wanted to move forward with Cancellation.",Consolidating Under PMS,Cost Savings / Duplication of Services,2
s00121816,121816.0,72f4466d-a861-4ec8-aadd-0e220ccda529,Gentle Touch Family Dentistry,Single,Single,Dental,Dental,Dental,False,False,,2024-10-22,719.37,3596.85000,2024-10-31,opendental,opendental,2024-11-11,WeavePlus - Elite,WeavePlus - Elite,Churn,2025-03-31,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-01,19.0,69.0,253.0,141.0,0.0,0.0,0.0,True,True,True,500Ps00000Wc07pIAB,Closed Cancelled,2025-02-04,"Office is moving to Dental Intelligence and Mango full platform due to integration issues with their patient data in their PMS Open Dental along with long wait times, delayed help from our support teams in addressing their concerns.",Product,Software Issues,2
s00411123,411123.0,6b3c442c-6695-497f-97f4-f2d39b5e8adc,Dr. Bob's Dental Care - Cheektowaga,Single,Multi,Dental,Dental,Dental,False,False,,2024-07-08,487.02,1461.06000,2024-07-31,Eaglesoft 18/19/20/21,,2024-08-15,WeavePlus Software Only - Elite,WeavePlus Software Only - Elite,Churn,2024-10-31,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,2024-07-01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,True,False,False,500Ps00000IQzdNIAT,Closed Cancelled,2024-09-20,Spoke with Sarah and confirmed they are cancelling due to a horrible onboarding experience and still doesn't feel setup. Did not want to go over save options and to only cancel. Will be cancelling all three locations.,Service,Onboarding,3
s00031922,31922.0,11e52af5-ad16-4f50-b57e-6797414a2306,Aspen Heights Dental,Single,Multi,Dental,Dental,Dental,True,False,,2024-03-04,607.02,1214.04000,2024-03-31,Open Dental,,2024-03-21,WeavePlus - Elite,WeavePlus - Elite,Churn,2024-05-31,2.0,6.0,13.0,4.0,12.0,10.0,0.0,1.0,0.0,0.0,5.0,2.0,4.0,0.0,8.0,1.0,2024-02-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,True,True,500Ps00000AO544IAD,Closed Cancelled,2024-04-25,Office is canceling services with us because they have been having on going issues with reminders not sending. She especially has the most problems with the Lehi office. They have been working with support but cannot wait any longer.,Product,Software Issues,2
s00509807,509807.0,5275865f-4f7a-47c5-a64b-a37774257284,Restore Health and Wellness LLC,Single,Single,Medical,Med-Rehab,Physical Therapy,False,False,,2025-04-09,321.92,1142.58000,2025-04-30,IntakeQ,,2025-05-27,WeaveCore - Pro,WeaveCore - Pro,Churn,2025-08-31,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,2025-04-01,55.0,85.0,61.0,22.0,51.0,0.0,51.0,False,True,True,500Ps00000n9qj7IAA,Closed Cancelled,2025-07-02,"Nicole Feedback:
- Mobile App would disconnect. Would have to refresh the app all the time to text and then call easier.
- She didn't call into support to resolve.
Not open to discussing options. They were wanting to consolidate and get better pricing. 
Phones: Sprucehouse",Product Issues,Product Functionality Issues,1
s00641258,641258.0,3bd77077-7411-419c-95f0-efdd5c79716a,c3 Aesthetics & Wellness,Single,Single,Medical,Med-Cosmetic,Med Spa,False,False,,2024-06-12,406.80,813.60000,2024-06-30,Boulevard,,2024-06-18,WeaveCore - Elite,WeaveCore - Elite,Churn,2024-08-31,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-06-01,635.0,435.0,176.0,15.0,0.0,0.0,0.0,False,True,True,500Ps00000E4I3FIAV,Closed Cancelled,2024-07-05,Going to Grasshopper for phones as it is only $21 a month. Not going to use anyone for software.,Pricing,Lower Price,1
s00121441,121441.0,d65c859f-2818-46a4-a638-542c6c1341a8,Valencia Medical Center,Single,Multi,Medical,Med-Cosmetic,Med Spa,True,False,,2024-06-14,389.47,1168.41000,2024-06-30,Office Ally,,2024-07-12,WeaveCore - Elite,WeaveCore - Elite,Churn,2024-09-30,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,,,,2024-06-01,59.0,52.0,97.0,31.0,18.0,13.0,31.0,False,True,True,500Ps00000GvpvvIAB,Closed Cancelled,2024-08-27,Spoke with Ashly and confirmed they are wanting to leave due to the ATT outage that affected them for over a week. Confirmed offered 30 percent on a software only plan but declined. Did not provide phones only due to experience.,Service,Support,1
s00645492,645492.0,bb3f0521-9cee-46ff-a383-1765d06a100a,"Richard Ramos, DMD",Single,Multi,Dental,Dental,Dental,False,False,,2024-11-18,653.82,3922.92000,2024-11-30,Eaglesoft (Find/Update Software Version),,2025-02-07,Patterson Bundle,Patterson Bundle,Churn,2025-05-31,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-11-01,2.0,0.0,148.0,20.0,0.0,0.0,0.0,True,True,True,500Ps00000a8pJxIAI,Closed Cancelled,2025-03-04,"they have 2 locations, and they are merging together because they are having financial issues. all the staff is used to using revenue well, and its cheaper. they are hardly using weave anyways and need to cut down on cost. i offered phones only and she was not interested.",Value,Low Adoption/ROI,2
s00675772,675772.0,b3823020-cdf3-4cff-afe7-75f362f59eb4,Authentic Pelvic Health,Single,Single,Medical,Med-Rehab,Physical Therapy,False,False,,2025-05-02,306.22,306.22000,2025-05-31,Jane,,,WeaveCore - Pro,WeaveCore - Pro,Churn,2025-06-30,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-05-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,True,True,500Ps00000hUyh8IAC,Closed Cancelled,2025-05-16,"Wants to cancel because she thinks Weave actually doubles her work load and doesn't feel its useful to her. Worked with sales to try to save them, but office got more and more frustrated that we weren't cancelling the account fast enough, and that they had already begun billing. Cancelling.",,,3
s00533310,533310.0,c8542745-90c9-44b0-8994-b217fb01c4df,Schwerer Dental Care - Oviedo,Single,Multi,Dental,Dental,Dental,False,False,,2024-01-30,546.92,1093.84000,2024-01-31,Open Dental,,,WeavePlus Software Only - Elite,WeavePlus Software Only - Elite,Churn,2024-03-31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,500Ps000007TSY3IAO,Closed Cancelled,2024-02-23,This office is wanting to cancel - they are having issues with insurance verification due to their server OS version being super old (Windows Server 2008). They are unwilling to upgrade and that is the only thing that would fix the issues.,,,2
s00564968,564968.0,3956f500-033c-44d6-a872-b0fd4706f2a0,Wiesemann Orthodontics - South Warren,Single,Single,Dental,Dental,Orthodontic,False,False,databeta-child,2024-04-25,585.92,585.92000,2024-04-30,Cloud9Ortho,,,WeavePlus - Pro,WeavePlus - Pro,Churn,2024-05-31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2024-04-01,4.0,0.0,33.0,64.0,0.0,0.0,0.0,True,True,True,500Ps00000BEb2zIAD,Closed Cancelled,2024-05-13,"The office is insistent that they do not need this extra account. They only wanted to get additional phones for an existing location and to install them at this location. We attempted to involve the AE to resolve, but got no response.",,,2
s00557230,557230.0,113b7b09-29f1-4b2e-ba50-d6617042e756,Dr. Litvin and Associates,Single,Single,Optometry,Optometry,Optometry,False,False,,2025-03-31,431.97,1295.91000,2025-03-31,No Software (They do not use an EHR/EMR/PMS/CRM),,2025-03-31,WeaveCore Software Only - Elite,WeaveCore Software Only - Elite,Churn,2025-06-30,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2023-12-01,5.0,14.0,0.0,0.0,0.0,0.0,0.0,False,True,False,500Ps00000h2Io6IAE,Closed Cancelled,2025-05-12,"Dr had some issues that were not resolved or took to long to resolve. Temp phone# wasn't working, Mobile business setup wasn't the same as it was sold. Office tried out Nexhelath for a month and decided to stay with them. Going to use Mango for phones as well. We've already discussed PSO options.",Customer Experience,Support,1
s00654921,654921.0,90d97263-f99e-4620-8c31-340654785ac8,Beyond Skin Care,Single,Single,Medical,Med-Cosmetic,Med Spa,False,False,,,636.92,2239.60000,2025-02-28,Emma,,2025-03-14,WeaveCore - Ultimate,WeaveCore - Ultimate,Churn,2025-07-31,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2025-03-01,370.0,2083.0,168.0,14.0,20.0,0.0,20.0,False,True,True,500Ps00000hZNDxIAO,Closed Cancelled,2025-05-16,"Office is moving back to their EHR Emma for software needs and AT&T for communication.  They found they could not afford Weave.  On top of that, some of the features were available in their EHR that they were already paying for.  Sales and then CES mentioned they can cancel at anytime with no fee or cost, even though they signed a one year contract, as a result, I could not successfully enforce the contract due to expectations set by other departments prior to them getting to me.",Operational Change,Financial Hardship,3
s00670700,670700.0,3321b1e1-86c0-4b59-b44d-63dc3a5eb84d,"Reach For Peace Counseling, LLC",Single,Single,Medical,Med-Rehab,Mental Health,False,False,,2025-03-21,389.47,778.94000,2025-03-31,Other (DO NOT SELECT - If it does not exist slack Danny Perry),,,WeaveCore - Elite,WeaveCore - Elite,Churn,2025-05-31,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2025-03-01,0.0,0.0,2.0,3.0,0.0,0.0,0.0,False,True,True,500Ps00000dGlHSIA0,Closed Cancelled,2025-04-04,Dawnea reached out to support today and would like to cancel. She feels like it is too expensive for the size of her practice at this point.,,,2
s00446188,446188.0,00680ae3-e2dc-47dc-88dc-3c2de1b7875b,Northwest Tennesee Veterinary Services,Single,Single,Veterinary,Veterinary,Vet Clinic,False,False,,2024-07-25,588.92,2355.68000,2024-07-31,Neo (IDEXX),,2024-08-08,WeaveCore - Elite,WeaveCore - Elite,Churn,2024-11-30,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,2024-07-01,2.0,4.0,2.0,4.0,0.0,0.0,0.0,False,True,True,500Ps00000LA3a1IAD,Closed Cancelled,2024-10-29,Office is moving to Otto for software and WK&T for communication since we did not include them in a promised beta test of Neo integration.  They also had technical difficulties getting our texting feature to work properly for their practice.,Service,Sales,1
